customer_id,engagement_score,billing_stability,tenure_months,avg_session_seconds,monthly_spend_usd,support_tickets_90d,late_payments_12m,marketing_emails_opened_30d,region,plan_type,primary_device,churned_next_month
605,34.70403315301668,0.6818494960652788,12,192,53.713785097590645,0,1,3,Mountain,Pro,Mobile,1.0
742,52.41170199206553,0.2959421529317497,2,340,29.29344814219859,1,0,3,Mountain,Standard,Desktop,0.0
2688,79.13099970387948,,25,282,74.8336862751757,1,0,1,South,Standard,Mobile,0.0
2208,75.32975012316754,0.41072627914782106,41,355,82.55904415528545,3,0,2,South,Basic,Mobile,1.0
1339,46.4952129029988,0.6565179353254154,19,178,51.71977804047947,2,1,3,Midwest,Basic,Desktop,0.0
2679,61.2472183263683,0.813983890517564,20,236,54.736407132888765,2,0,1,Midwest,Basic,Mobile,0.0
179,60.01008406357366,0.7661442039707347,36,272,56.37855165317433,2,2,3,South,Standard,Mobile,1.0
2626,32.910834155451376,0.7820706736659361,0,105,52.03852690629897,0,1,3,Mountain,Basic,,
1967,50.867117578193614,0.8641409445175005,38,186,49.30486689551914,1,0,0,Midwest,Pro,Desktop,1.0
644,70.34837399584723,0.3909142716372613,27,512,90.61498293344758,3,0,3,South,Basic,Mobile,0.0
2237,87.22825682278456,0.8021532168204248,53,461,152.4608167214492,2,1,2,Northeast,Pro,Mobile,1.0
2385,57.68957005476521,0.33632054327259936,43,328,60.78040740171471,0,1,4,Northeast,Basic,Mobile,0.0
2436,66.25223079861863,1.0323366082939707,23,295,62.08965510957597,1,0,2,South,Standard,Mobile,1.0
1663,67.87469060396384,0.880859096468049,21,232,52.74457256413213,0,2,1,Midwest,Basic,Mobile,0.0
2413,46.057519168578295,0.6614731036013143,34,211,48.647933248327284,0,1,6,Mountain,Pro,Desktop,1.0
1980,57.66043833200575,0.6427386750460009,23,417,61.34341581682459,2,1,2,Mountain,Pro,Mobile,0.0
2366,50.8701697842572,0.841854541716475,15,76,54.89596270108728,1,2,4,West,Standard,Mobile,1.0
1840,47.44117261566036,0.7921390374568614,28,156,53.93773857395239,2,1,4,West,Standard,Desktop,0.0
175,72.87226671280213,0.3796303989939525,16,315,78.92382492501187,2,0,3,South,Basic,Tablet,1.0
530,29.10553761252851,0.5586350239269273,9,166,63.323525189928596,2,2,1,West,Standard,,1.0
394,54.51123650496628,0.997325081415513,25,205,64.7325919334912,1,1,2,Midwest,Basic,Mobile,
1265,57.40412890616848,0.23792000500380783,24,241,65.60923634066836,1,0,3,Midwest,Standard,Desktop,0.0
2358,38.10562735410981,0.9181200004022227,30,84,38.80621986894565,1,1,4,West,Standard,Desktop,0.0
296,56.02250027960173,0.9276946247565719,42,246,52.414010838203986,0,1,0,Midwest,Pro,Mobile,0.0
1549,47.572667514205406,0.6445703715223355,2,129,45.68739675008916,1,0,1,Midwest,Basic,Mobile,0.0
1516,72.70985409963768,0.10531286547681684,32,363,125.15537077969469,0,2,1,Northeast,Basic,Desktop,1.0
1788,96.74520210240536,0.345700159894054,34,458,120.25302548946618,2,1,5,South,Basic,Mobile,
1006,49.33112973358311,0.44736994976069394,25,233,,2,1,3,Midwest,Standard,,0.0
2194,67.3523070440499,0.701326595347825,32,295,71.78737810715994,1,2,1,Northeast,Pro,Mobile,1.0
1579,68.08482345073526,0.1050207946076527,7,240,56.38608179381622,2,0,1,Northeast,Basic,Desktop,
1206,55.48526679790267,0.34466149426404963,10,129,35.60811916935653,2,1,3,Mountain,Standard,Mobile,
1079,53.95453526571234,0.6999592419168437,21,233,46.21573525867958,0,0,3,Mountain,Standard,Desktop,1.0
2650,85.2160474458457,0.25391827905265046,44,328,94.04962343901207,1,1,1,Midwest,Standard,Mobile,0.0
1822,26.59841532167939,0.8825025478592068,19,277,54.671144369503054,1,2,1,South,Standard,Mobile,
1444,26.336717229144966,1.006830305209881,49,58,74.56008100926182,2,1,4,West,Pro,Mobile,0.0
2574,46.15413915841132,0.4942364882873529,23,284,48.2843852756923,1,1,0,South,Basic,Tablet,0.0
2432,40.47775867565328,0.48520448317802867,7,121,,3,1,3,West,Basic,Desktop,0.0
1762,43.659518879771916,0.9137347091201178,9,155,57.943602869307,0,1,2,Midwest,Standard,Desktop,1.0
1257,34.040657468426225,0.7367221695294673,22,249,67.16304611251405,0,1,2,West,Standard,Mobile,1.0
2758,37.88989238288984,1.02830368650903,24,224,61.958211573420975,1,0,0,Mountain,Pro,Mobile,1.0
937,73.51693971381368,0.4184740274914006,16,408,58.74332739323038,2,0,1,South,Basic,Tablet,0.0
343,46.1215841519169,0.908373048100992,32,244,36.516264970803704,0,1,1,Midwest,Basic,Mobile,
499,24.654426144140388,0.8849176746128072,28,91,52.60383939705049,1,2,4,West,Basic,Mobile,0.0
2719,89.15442870282023,0.6058380354369103,43,412,,1,1,3,Northeast,Standard,Desktop,0.0
470,35.77388887824528,0.829331660188968,9,319,,1,1,3,Mountain,Pro,Desktop,0.0
2018,48.82009721275541,0.6568066351851243,32,273,41.20459178038975,1,0,1,Mountain,Standard,Tablet,0.0
2815,51.740669567103645,0.4706237017738062,12,242,46.3165817400386,2,1,1,Midwest,Standard,Desktop,0.0
1022,48.33709834049847,1.027374717774198,51,189,75.78769674568717,1,1,1,Midwest,Pro,Tablet,1.0
65,40.509919360409214,0.6820720454449659,7,77,77.00177984677838,1,1,1,West,Basic,Mobile,1.0
2536,65.15801206750837,0.5153879054555894,28,204,62.84511207985959,1,2,2,South,Standard,Mobile,1.0
176,75.03910654506089,0.2592926906444092,50,496,,0,0,4,Northeast,Basic,Mobile,0.0
1691,81.1141189051992,0.5307198436973344,47,311,119.52949348742193,1,1,0,Northeast,Standard,Mobile,
3,74.97577333057295,0.3414734845691142,42,156,35.36045418712484,3,1,1,South,Basic,Mobile,1.0
1144,35.90363228907555,0.556058032973366,21,85,76.96088469537082,1,2,5,Mountain,Basic,Mobile,1.0
1601,49.95854462429953,0.7501409218320028,27,151,,0,1,2,West,Basic,Tablet,
2573,65.18708622148357,0.540359023107307,26,398,50.949460630622404,1,3,0,South,Standard,Desktop,1.0
70,42.470359953328085,0.28896991627151497,9,168,52.55960670649107,1,2,2,Mountain,Pro,Mobile,0.0
1952,49.385578083200414,0.6436284138674945,7,276,33.21832664322731,0,2,1,Mountain,Pro,Desktop,0.0
1390,77.67855585405513,0.45529753220519864,27,447,,0,1,3,Northeast,Pro,Mobile,1.0
1902,23.53094045148175,0.6230611426104783,23,20,,2,1,3,West,Basic,Mobile,0.0
1561,73.71559076159787,0.6044409292761397,19,338,67.21878149342805,2,1,5,Northeast,Basic,Tablet,
2384,39.79308350814753,0.5559668604068099,24,144,47.487011163973236,0,1,2,Mountain,Standard,Mobile,1.0
952,64.83620998823747,0.825303660417269,18,150,44.396716939347996,2,1,3,Midwest,Basic,Mobile,1.0
1775,74.55058789830892,0.6545882192672196,49,356,124.92986447737975,0,2,1,Northeast,Standard,Desktop,0.0
903,18.437726745991576,0.6770040146416271,1,168,70.84292017290348,2,3,1,West,Pro,Desktop,1.0
2338,69.87323358072635,0.23838024565692445,44,292,100.16463129235147,2,1,2,Northeast,Basic,Mobile,0.0
1485,72.45700463203933,0.6800993400618789,24,391,73.81195942910921,1,1,1,South,Pro,Desktop,0.0
67,31.492433901750243,0.4858970283341987,16,102,53.20855151036171,0,3,1,West,Basic,Desktop,0.0
1307,53.82295879412651,0.49747831414765936,13,355,57.99783249712263,3,0,4,Northeast,Basic,Desktop,0.0
2458,49.06523718571409,0.3261992318491166,9,218,51.57928781528817,2,0,2,Mountain,Basic,Tablet,0.0
183,47.21692360489984,0.9161249328437145,30,158,36.41051767041222,0,0,4,Midwest,Pro,Desktop,0.0
2596,56.896109353948866,,29,224,41.53634356236067,2,1,1,Midwest,Basic,Mobile,0.0
1487,43.88957366138518,0.7760083094679328,24,20,,2,1,2,Mountain,Standard,Desktop,
604,72.44188243264135,0.6646863313224343,41,454,63.727914672518885,1,1,2,South,Basic,Mobile,1.0
2116,60.24718452407764,0.5664849096151842,21,172,43.72670917575414,2,0,2,South,Basic,Mobile,0.0
949,35.44186908543899,0.8172878016924093,15,182,40.76880295366054,1,1,3,Mountain,Basic,Mobile,0.0
2266,71.97039680678891,0.250245164221351,14,388,76.37468445286738,3,0,4,Midwest,Basic,Desktop,
1948,45.805850378132064,0.8240076432444139,24,196,45.9809675729752,1,0,3,Midwest,Standard,Mobile,
413,49.07398210210692,0.28374119697328365,14,214,46.94398562919544,3,0,3,Midwest,Basic,Mobile,0.0
2069,38.3059886788725,0.6836126934755198,17,346,36.8137213955823,1,1,5,West,Basic,Desktop,1.0
628,38.387736707140775,0.39336477151388105,27,157,,0,1,2,Mountain,Basic,Desktop,1.0
2918,36.80646680772737,0.48924833575962307,17,140,55.686842471218895,2,1,2,West,Standard,Mobile,1.0
811,43.678034446137914,0.7598810368874209,1,320,35.473696119249595,2,1,3,Midwest,Standard,Desktop,0.0
494,75.13374813693804,0.7624312811189244,30,297,,2,1,4,Northeast,Standard,Tablet,0.0
921,76.3704672986255,0.5942936279848885,51,284,,0,1,7,Northeast,Basic,Mobile,0.0
1635,29.84022891746452,0.4664144349384864,0,87,,3,1,3,West,Pro,Mobile,1.0
1147,37.88037620554269,,33,312,55.94222826116897,0,0,1,Mountain,Basic,,0.0
2633,68.12548116585441,0.81084205806179,37,472,49.98653049100153,0,0,4,South,Standard,Mobile,0.0
528,69.52498153301389,0.278984626978427,44,319,57.89803088784738,1,0,4,Midwest,Basic,Mobile,0.0
1110,91.50758543826706,0.4463373581948803,27,431,67.18474804151846,0,2,3,South,Standard,Mobile,0.0
1511,96.59343242266841,0.4024672633535231,22,414,153.62339879235495,0,1,3,Northeast,Basic,Desktop,0.0
693,75.26207223292617,0.22667566463818797,24,383,,2,1,8,South,Basic,Mobile,
547,38.8050948567041,0.9686563959686832,6,91,42.40708295577642,1,2,3,West,Standard,Mobile,0.0
359,64.03028370476636,0.7750591182491446,28,368,44.64521086269318,3,0,3,Midwest,Standard,Desktop,0.0
1052,58.72177551588906,0.5116943735798043,34,370,51.34288740713388,2,1,0,Midwest,Basic,Desktop,
2051,53.20167983831253,0.7254525429161078,29,210,50.96183003745234,1,0,4,Mountain,Standard,Mobile,1.0
2395,71.25760878609384,0.32399544921688017,8,534,71.06358927446067,3,1,1,South,Basic,Mobile,0.0
2389,74.83120684305962,0.8733174444567033,39,207,90.70212885638523,1,0,2,Midwest,Enterprise,Desktop,1.0
1305,83.56662069456951,0.34135661820895485,48,335,139.4361040999026,3,1,2,Northeast,Basic,Mobile,
2663,45.62441766120566,0.869732965890372,17,308,51.080622888228866,1,2,5,South,Enterprise,Mobile,1.0
925,84.61732998205167,0.5218471213500243,47,248,123.33661065904718,2,0,5,Northeast,Standard,Mobile,0.0
1416,32.31377686022276,0.44419720364731263,24,230,36.00056768515667,1,1,2,Mountain,Basic,Desktop,0.0
703,76.63057875103902,0.6656012370099227,39,243,111.02101217571403,2,2,2,Northeast,Basic,Tablet,1.0
1913,57.56191016830113,0.5095005801244761,26,207,48.6828070072604,3,3,5,West,Basic,Desktop,1.0
2902,68.39315809244678,0.721318844497274,42,197,40.359134236628414,0,1,4,South,Standard,Mobile,0.0
1640,50.722075960421876,0.5582462556640883,15,45,60.02074876873889,2,2,3,Midwest,Basic,Mobile,1.0
1072,76.54694605576006,0.9709010834212839,30,301,36.89118868593214,2,0,2,Midwest,Standard,Mobile,0.0
1809,84.27909345349951,0.3582798445791715,35,465,100.76281143541212,1,1,3,South,Basic,Mobile,0.0
2034,62.31441350727669,0.051078197166950695,27,162,40.739053438706996,1,1,2,Mountain,Basic,Mobile,1.0
2096,60.11707719806904,0.8914142403080964,24,171,50.173090245185186,1,0,6,Midwest,Pro,Desktop,1.0
2727,92.04324935419005,0.5638821925373807,18,501,104.85712872877828,1,1,1,Northeast,Standard,Desktop,
1479,61.35811976778761,0.5345251999748653,21,388,63.33094084433206,2,1,1,Northeast,Basic,Mobile,0.0
2848,31.802702995259928,0.6082595997950986,11,59,51.906578057781864,2,1,2,Midwest,Standard,Tablet,0.0
717,54.1291213397549,0.25713720214033714,16,279,58.93297886687499,2,1,2,Midwest,Basic,Desktop,0.0
579,44.253383573480164,1.1117832255845015,23,161,,2,1,3,West,Standard,Desktop,0.0
597,83.80602338005096,,44,429,,3,1,1,Northeast,Standard,Mobile,0.0
1884,82.8863287132102,-0.14092333360797105,25,292,76.1607671861933,2,0,3,Northeast,Basic,Tablet,1.0
1354,47.73706306859397,0.21650548868547068,19,149,37.8280437400131,2,2,1,Midwest,Standard,Desktop,0.0
2136,49.17801775974758,0.48903487012783387,28,167,50.213341577570816,1,2,1,Midwest,Basic,Mobile,0.0
820,49.77183262400115,0.8332528052521764,31,67,57.63251986212215,0,0,3,Midwest,Standard,Mobile,0.0
1522,21.619309315643285,1.0709826040189556,22,83,86.54428452811435,2,3,2,West,Basic,Mobile,1.0
702,64.86740704308582,0.7693549504179242,22,365,72.4899616568292,1,0,4,South,Basic,Tablet,1.0
700,61.65074554216261,0.2603645143489218,20,363,46.690919517120356,2,0,2,Midwest,Basic,Tablet,1.0
2715,40.30290719199945,0.6616943933279433,21,211,52.80339087851545,1,2,2,Mountain,Standard,Tablet,0.0
50,72.87148089854497,0.7401120909484666,39,331,73.65071061241949,2,0,4,South,Standard,Desktop,0.0
527,23.1823621292353,0.7368915727275716,27,116,,2,2,0,Mountain,Standard,Mobile,0.0
2236,55.90946697653186,0.7909992954502996,12,85,58.206546566583825,1,1,6,Mountain,Pro,Desktop,0.0
309,68.3463122747359,0.4901802309966541,33,311,67.80050879340132,1,0,2,Midwest,Standard,,0.0
1230,55.019359415273904,1.0539449411432016,21,171,29.21782285703425,1,0,6,Mountain,Standard,Desktop,1.0
95,62.53599134432453,0.31549609799165435,14,309,52.06310241398837,1,0,3,Midwest,Standard,Tablet,1.0
2570,73.09946486972773,0.522343107631488,19,330,49.37396884834892,1,0,2,South,Standard,Mobile,1.0
674,57.25214930469464,0.3265015561916786,17,320,43.00165172046989,2,0,2,Midwest,Basic,Desktop,1.0
105,21.725134549051983,1.1227232309266653,11,167,69.03058674595795,0,1,4,Mountain,Basic,Desktop,0.0
2755,67.1658371543953,0.2502990559860657,29,427,61.7677448522821,2,0,0,Northeast,Standard,Mobile,0.0
2808,56.415092706501675,0.4279706710031587,11,181,35.8756061864507,0,1,3,Mountain,Standard,Mobile,1.0
2569,43.233069572739666,0.5227300307614509,24,154,32.305780616527144,1,1,2,Mountain,Standard,Desktop,0.0
658,39.649103725680774,0.4036600690841835,0,199,73.67801633605295,1,2,0,Midwest,Basic,Desktop,1.0
180,64.346543700081,0.8361991472993956,41,167,55.8820721758231,2,1,5,South,Basic,Desktop,1.0
1839,50.06496243630727,0.8041401923332303,11,228,53.09751532525793,1,1,5,Mountain,Pro,Desktop,0.0
1990,63.96802577471618,0.7379697830864292,31,297,54.29528302954709,1,2,1,Midwest,Pro,Desktop,0.0
2799,86.75062856622515,0.4095331394962865,34,297,70.91858361932205,2,0,2,South,Basic,Desktop,1.0
926,47.25034709099962,0.7438733587927189,15,181,70.93554506712795,1,1,2,Mountain,Standard,Tablet,0.0
1667,85.38243800338839,0.3324246521180873,32,604,134.0475079418436,1,1,2,South,Standard,Desktop,0.0
2187,77.74824422668752,0.35554181162339704,33,472,62.691285203480504,1,0,0,Northeast,Pro,Desktop,
1297,47.08938052145587,0.7693802639931042,8,179,60.07604914378591,1,1,2,Mountain,Pro,Mobile,1.0
661,26.79294208783628,,5,100,80.0543611489883,0,3,1,West,Basic,Desktop,0.0
564,53.08038859625888,1.0727726141334684,42,193,42.82406060356048,1,0,3,Mountain,Basic,Desktop,1.0
2662,79.57070225642592,0.4766891689312637,22,345,79.37079218916726,0,0,3,South,Standard,Mobile,1.0
650,36.275476057695464,1.2176569220596087,11,20,56.78064605088574,1,2,2,Mountain,Standard,Desktop,1.0
2666,36.57109546727648,0.7562954672842204,16,20,,1,2,0,West,Standard,Mobile,1.0
2985,51.35397067471962,0.8710279826110712,29,187,44.002413813263054,1,1,4,Mountain,Basic,Mobile,1.0
2522,56.27163240676982,0.7546966522600055,39,310,55.62394390235015,1,0,2,Midwest,Basic,Mobile,1.0
2244,53.24296373680934,,12,211,38.82539728032261,3,1,2,Mountain,Basic,,0.0
327,66.27826489402,0.19225964157391467,34,218,45.65791204052431,1,1,6,Northeast,Basic,Desktop,0.0
1374,91.26748211891038,0.6724833373175558,34,478,106.9291011481256,1,0,3,South,Standard,Mobile,0.0
2062,52.3405184045441,0.8658713121171662,33,20,35.85006378060116,2,1,2,Mountain,Pro,Desktop,1.0
2950,66.8652059397753,0.22041133787730352,30,376,64.60238932843784,2,0,3,South,Basic,Desktop,1.0
866,56.447782959699104,0.3136822900399657,10,254,,3,1,2,Midwest,Basic,Mobile,1.0
2045,80.83722679164467,0.48596623542148887,43,535,138.78555441901023,1,1,0,Northeast,Basic,Desktop,1.0
1570,47.75494362974354,0.9783734928130841,23,194,,3,1,4,Mountain,Standard,Tablet,1.0
1249,47.52746907189249,0.5159004138525691,21,272,35.139184506053944,0,0,5,Midwest,Enterprise,Desktop,1.0
1939,67.92490290616207,0.47607946264035067,29,387,,2,1,1,Northeast,Basic,Mobile,0.0
809,63.13993753800004,0.3820594095778821,29,169,35.122448345561224,2,0,0,Midwest,Basic,Mobile,0.0
31,63.77878730560046,0.5468964617539007,31,347,66.58121283035037,2,0,2,South,Standard,Mobile,0.0
2129,78.5467365849278,0.35942411810492025,31,512,113.23203816368655,2,1,2,Midwest,Basic,Tablet,0.0
1283,31.129980500739755,0.7654468696201927,19,28,57.577365493400606,2,3,1,Mountain,Standard,Desktop,1.0
130,64.35325351039133,,43,269,64.56425858262925,2,1,6,Midwest,Pro,,
560,71.59265454475488,0.7805713865086642,32,340,71.21134131013484,1,0,3,Northeast,Standard,Tablet,0.0
1740,52.46545150188566,0.6685304646779351,21,351,,2,0,4,Midwest,Standard,Mobile,0.0
943,50.41383952815668,0.8375972391726544,18,326,43.48270524520977,3,1,5,Midwest,Standard,Mobile,1.0
2954,63.152209523093866,0.2030186211072955,13,317,45.78809422497333,1,0,2,South,Basic,Desktop,
1196,52.658663119763595,0.44939172085829004,17,216,15.926021687549614,0,1,2,Mountain,Pro,Desktop,0.0
1835,72.27504816752719,0.49769864495844335,30,278,68.77677673442071,3,1,3,South,Basic,Mobile,0.0
1108,73.47109573864782,0.34965759743183916,32,297,71.26872521596769,1,1,3,Northeast,Basic,Desktop,1.0
465,76.44762668522327,0.7236032445284654,43,323,86.53139692097169,0,1,0,Midwest,Standard,Mobile,
561,60.90887359789647,0.6101439797055042,19,307,,1,2,2,Mountain,Basic,Mobile,0.0
956,23.977304338823348,0.33897963538708986,2,35,77.53913589720776,1,2,4,West,Basic,Desktop,1.0
864,69.5631174843465,0.43391721092506547,20,367,48.839319313631684,1,1,3,Midwest,Standard,Tablet,0.0
463,78.25082564596106,0.5817646012311775,41,357,121.84081033522995,1,1,2,Northeast,Basic,Desktop,1.0
606,67.63193144546067,0.343727411872282,54,452,74.73378212048341,2,2,2,Midwest,Basic,Desktop,
275,92.89192748088081,0.1626025814464927,38,278,,1,0,3,South,Standard,Desktop,1.0
2328,56.430759989601015,0.455922842277461,28,315,33.861045393886364,2,1,0,West,Basic,Mobile,1.0
2632,60.34611249623949,0.6956768555370973,28,305,54.378716014349116,1,1,4,Northeast,Basic,Desktop,0.0
2391,50.28629067013986,0.6625347028148265,24,248,,1,0,1,Mountain,Standard,Tablet,1.0
1050,62.191741381073555,0.8531136588390189,11,285,60.3899081761733,0,0,2,Midwest,Basic,Tablet,0.0
2639,50.64175356065391,0.9363872876652306,22,210,45.42177385642011,1,1,0,Mountain,Pro,Mobile,1.0
2946,39.01614479325912,0.7967422209510113,23,209,,0,1,2,Northeast,Standard,Desktop,0.0
928,34.45459415706451,0.5406467860162855,9,177,71.4011416498943,1,2,3,West,Standard,Desktop,1.0
614,39.49795665473187,1.012315596198833,8,123,,2,1,4,Mountain,Enterprise,Desktop,1.0
2969,50.66632198026428,0.9354077951354491,14,181,52.48724052598106,0,0,4,Midwest,Enterprise,,1.0
1882,59.13809592288517,0.39435946611280454,8,350,,2,2,5,Mountain,Basic,Mobile,
2189,53.95598901007067,0.470297920338545,8,272,40.58808708934135,1,1,2,South,Basic,Mobile,1.0
938,53.3104807000406,0.40200339657538325,32,287,23.99223638471743,1,0,1,Midwest,Basic,Mobile,0.0
1335,56.89224437925414,1.0480189798799806,12,28,,2,1,3,West,Standard,Desktop,0.0
2932,54.91657325346634,0.2126433621827506,25,309,39.52156473770616,3,1,2,South,Basic,Mobile,0.0
2046,92.57673282272788,0.18888340573821277,25,461,114.95651478298056,1,1,3,Northeast,Basic,Desktop,
373,60.905531306786,0.2563600324753158,12,241,46.870536905523224,2,1,3,South,Basic,Desktop,0.0
1629,58.899237218460456,0.5863984296156639,28,182,26.4031405516159,1,0,3,Midwest,Pro,Desktop,0.0
2883,110.27276691163132,0.6992018382719825,38,351,166.88703197834593,1,0,3,Northeast,Basic,Mobile,0.0
1033,73.29577184380135,0.5032727229449623,36,351,78.07399171507384,2,1,2,Mountain,Standard,Mobile,1.0
740,71.43780401817546,0.6207195599689922,21,300,,2,2,2,South,Basic,Mobile,0.0
2774,76.04521895892347,0.7372014640229065,25,379,81.09942549400732,2,1,2,Northeast,Standard,Mobile,1.0
922,72.06583184722494,0.48985481160822564,29,422,72.69693161830061,2,0,3,Midwest,Standard,Mobile,0.0
496,48.685229312639365,0.7791928011143923,34,132,51.09193708886388,2,0,3,Mountain,Standard,Desktop,1.0
583,47.55761324580976,0.5204687592546697,16,182,33.20748995088773,1,1,1,Mountain,Pro,Desktop,0.0
2496,79.8155242887088,0.4527463290911681,33,541,,1,1,4,South,Basic,Mobile,0.0
2716,65.46402944693746,0.4719216456280658,33,303,,1,0,1,Midwest,Standard,Tablet,0.0
1700,87.4605138138872,0.5701849324656667,33,399,112.97178835046608,3,1,2,South,Basic,Mobile,1.0
1502,31.030274149356305,0.9124328335342587,20,111,64.39918752621837,1,1,1,West,Pro,Mobile,0.0
2198,27.291857240391032,0.7655180162452815,23,77,56.059707087004234,1,0,3,West,Standard,Desktop,1.0
2316,92.37276388221981,0.23584000025514734,32,423,140.55797605535776,2,0,1,Northeast,Basic,Mobile,1.0
1797,27.39895360489173,1.1030145092034696,18,88,68.42283581198973,1,2,0,West,Enterprise,Mobile,1.0
2141,65.22588809246895,0.5024542998970443,31,165,28.552919302760785,3,0,3,South,Standard,Mobile,
27,44.77053841578028,0.24785746842494505,27,27,27.414412913834237,2,0,1,Midwest,Basic,,0.0
929,57.12593676122545,0.9179055927382976,19,134,22.724290845810295,1,0,2,Midwest,Standard,Mobile,0.0
2054,45.00712397487269,0.20673858428321587,25,243,25.21654352255632,2,0,4,West,Basic,Mobile,1.0
2873,57.25291023516819,0.8922257918694089,29,20,44.497394791371946,1,1,3,Mountain,Basic,Desktop,0.0
56,64.8219128547065,0.5484372199110569,26,255,56.072751519053035,2,1,1,Northeast,Basic,Desktop,0.0
1334,27.951882955634325,0.35594492761445795,12,62,,1,2,2,Mountain,Standard,Mobile,1.0
686,40.622516755224254,0.48204742898573716,9,108,50.76907469679779,1,1,3,Mountain,Standard,Mobile,1.0
1336,83.86517519040041,0.7475483508808438,46,411,94.80602345588407,2,0,0,Northeast,Basic,Desktop,1.0
1007,74.35280753944399,,23,179,79.85436208030347,2,0,2,Midwest,Basic,Mobile,1.0
229,45.1132593226066,0.26550818113951613,10,289,27.98735321749592,2,0,3,South,Standard,Tablet,0.0
1928,51.685668474474845,0.4447945539440977,18,333,23.48758064403907,2,1,3,Mountain,Standard,Desktop,1.0
98,47.631342420045584,0.7937918240907903,28,137,48.19784655656027,0,2,4,West,Standard,Desktop,0.0
277,60.143984762825845,0.5150489718744271,20,424,44.54246929677154,0,1,2,Midwest,Basic,,
1344,41.10285435589134,1.1443085569229368,16,106,58.138722417319734,1,1,1,West,Pro,Mobile,0.0
114,59.92178035191222,,20,358,69.62015459218954,1,0,2,South,Standard,Mobile,1.0
959,27.615779829003205,0.48266685992703084,13,116,78.81916484201652,0,2,0,West,Standard,Mobile,0.0
480,69.09587504331398,0.5286814859927514,24,331,81.31378249186861,0,0,4,Northeast,Basic,Desktop,0.0
388,44.69744036557112,,16,168,41.34093769802125,2,0,1,Mountain,Standard,Mobile,1.0
814,53.20738883567853,0.3970988616500381,18,299,36.167946334578865,2,1,4,Mountain,Basic,Mobile,1.0
469,46.37428316316993,1.0185096860664333,13,204,37.46212213844366,1,1,1,Midwest,Standard,Mobile,1.0
1127,74.92821509058578,0.6483796235153085,32,435,,3,0,3,Midwest,Basic,Mobile,0.0
96,38.09691094905136,0.6758402881189793,13,228,57.37831863688709,2,1,2,West,Standard,Desktop,
1845,68.1926328424287,0.7863011152990975,29,149,44.95272909953312,2,0,2,South,Standard,Mobile,0.0
2678,71.56588202013988,0.6656536178784405,17,406,47.44586535135581,1,1,5,Midwest,Basic,Mobile,0.0
636,59.12053730760709,0.7906661516407112,21,273,,1,1,0,South,Basic,Desktop,1.0
1808,60.212045929098224,0.5680240685603641,19,148,52.66712821955844,1,1,4,Midwest,Standard,Mobile,1.0
2705,33.99745701615483,0.3748175442882563,6,20,40.70777990337059,2,2,4,Mountain,Pro,Mobile,
623,66.4377887289076,0.9623093381929555,36,148,86.10111868563602,1,0,2,Mountain,Basic,Mobile,0.0
336,57.02736950922849,0.3020184650963411,19,230,27.295787576253193,1,0,4,Mountain,Basic,Desktop,0.0
1925,22.792748170842444,0.36862672215430564,20,199,67.14260428616218,1,2,4,West,Standard,Desktop,1.0
1346,55.559976604358326,0.43642846561576965,21,146,32.83314609703078,1,1,2,Midwest,Standard,Mobile,0.0
1743,51.79918033470565,0.33705576891628386,21,248,28.46773287420001,1,2,4,West,Basic,Desktop,0.0
548,65.56495616684288,0.5149634750878853,40,301,43.961449333763795,0,0,4,Midwest,Standard,Mobile,0.0
2995,64.63234227712753,0.5599718821578695,18,285,,0,1,5,Midwest,Standard,Desktop,0.0
1795,87.05262324186563,0.6642310360192287,21,416,113.53563071137526,2,1,3,South,Standard,Desktop,1.0
2857,53.455019164911306,0.5192851071771706,13,134,49.55050721738344,1,2,3,Midwest,Standard,Mobile,
910,89.86560161384128,0.4569264264526621,18,452,,3,1,2,Northeast,Basic,Mobile,1.0
912,58.75163490296564,0.8157399881208733,20,296,65.60638505998665,3,1,4,Midwest,Pro,Mobile,1.0
1852,45.38664972199227,0.16972070006905243,0,79,34.56738460248451,2,0,1,Midwest,Basic,Desktop,0.0
2278,59.774831119495566,0.9565414545580784,22,312,59.86530838114999,2,1,3,Northeast,Pro,Mobile,1.0
1246,45.394405843455814,1.0179757362968593,11,146,,1,1,2,Midwest,Basic,Desktop,0.0
1027,46.33656877621747,0.7218431806231712,18,182,39.63587822551564,2,3,4,Mountain,Pro,Mobile,0.0
526,45.622901343483385,0.7184069445625954,30,230,57.939521923749425,1,1,3,West,Standard,Desktop,1.0
1154,60.776225827412375,0.4450549095244343,18,134,58.630593231472616,4,0,2,South,Basic,Desktop,0.0
1794,25.071804944446363,0.9143734612082303,11,66,63.94518521441473,3,0,3,West,Pro,Mobile,1.0
1105,66.03313597128415,0.3434375773526085,27,342,37.558329172135224,2,1,3,Mountain,Basic,Mobile,1.0
264,69.15875838981599,0.30651669992850905,18,399,71.03903241263487,1,2,2,South,Basic,Desktop,0.0
567,67.9748356480449,0.26623908158057014,28,285,51.09111020077758,1,0,3,Northeast,Basic,Desktop,1.0
1953,52.87809977450356,0.3209019861320904,16,392,,1,1,3,Mountain,Basic,Mobile,0.0
2428,41.46997737715126,,0,23,48.88324872361689,1,2,1,West,Basic,Desktop,
